sample_id,seeker_id,dialogue_id,split,relationship_label,gold_action,relationship_source,confidence,rationale,is_synthetic,intensity,ltp_signal,sti_signal,original_context,modified_context
17896/9/88234,743,17896,train,Conflict,Prioritize_STI,weak_rule,0.677,opposing genres (sim=0.09),False,0,Drama:0.26; Action:0.20; Romance:0.17,Musical:0.71; Comedy:0.21; Romance:0.08,"Seeker: or Bundle of Joy (1956) | Seeker: if you aren't familiar with that genre, we could do romances | Recommender: Easter Parade  (1948) is good and very similar. | Seeker: Oh, I haven't seen that one",
17896/11/152868,743,17896,train,Conflict,Prioritize_STI,weak_rule,0.677,opposing genres (sim=0.09),False,0,Drama:0.26; Action:0.20; Romance:0.17,Musical:0.71; Comedy:0.21; Romance:0.08,"Recommender: Easter Parade  (1948) is good and very similar. | Seeker: Oh, I haven't seen that one | Recommender: I also like The Harvey Girls (1946). That one Has Judy garland, and she's excellent in it. | Seeker: I love Judy Garland and Debbie Reynolds",
17896/15/187358,743,17896,train,Conflict,Prioritize_STI,weak_rule,0.573,opposing genres (sim=0.22),False,0,Drama:0.26; Action:0.20; Romance:0.17,Comedy:0.42; Musical:0.42; Romance:0.17,"Recommender: She's also in Summer Stock (1950) which is slightly later, but still really good. | Seeker: Great Recommendations! | Seeker: I'm excited to add them all to my list | Seeker: Thanks so much for your help!",
17899/7/83552,743,17899,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.40),False,0,Musical:0.23; Romance:0.18; Comedy:0.16,Action:0.43; War:0.39; Drama:0.10,Seeker: Sure. | Recommender: what are your favorite type of films? | Seeker: I like Lethal Weapon (1987) | Seeker: and We Were Soldiers (2002),
17899/11/114109,743,17899,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.40),False,0,Musical:0.23; Romance:0.18; Comedy:0.16,Action:0.43; War:0.39; Drama:0.10,Recommender: Jumanji  (2017) | Seeker: I haven't seen that one. | Recommender: Have you seen that? | Seeker: Is it like the first one?,
17899/14/205435,743,17899,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.36),False,0,Musical:0.23; Romance:0.18; Comedy:0.16,War:0.58; Action:0.15; Drama:0.15,Seeker: Is it like the first one? | Recommender: The Hateful Eight (2015) was a good one | Seeker: I haven't seen that either | Seeker: what is it about,
17899/17/129751,743,17899,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.36),False,0,Musical:0.23; Romance:0.18; Comedy:0.16,War:0.58; Action:0.15; Drama:0.15,Seeker: what is it about | Recommender: Or what about a comedy Game Night (2018) ? | Recommender: It is a Quentin Tartino western | Seeker: Haven't seen that one either.,
17907/5/141524,817,17907,train,Consistent,Fuse,weak_rule,0.954,aligned genres (sim=0.91),False,0,Comedy:0.45; Action:0.11; Horror:0.11,Comedy:1.00,Seeker: Hello! Great! | Recommender: can i help you find a movie tonight? | Seeker: I'd like recommendations for a comedy please | Recommender: sure thing!,
17907/6/115908,817,17907,train,Consistent,Fuse,weak_rule,0.954,aligned genres (sim=0.91),False,0,Comedy:0.45; Action:0.11; Horror:0.11,Comedy:1.00,Recommender: can i help you find a movie tonight? | Seeker: I'd like recommendations for a comedy please | Recommender: sure thing! | Recommender: Are you looking for something like Neighbors  (2014) with zach efron and seth rogen?,
17907/10/205507,817,17907,train,Consistent,Fuse,weak_rule,0.943,aligned genres (sim=0.89),False,0,Comedy:0.45; Action:0.11; Horror:0.11,Comedy:0.75; Romance:0.25,Recommender: Or something like 50 First Dates (2004) with adam sandler? | Seeker: I love movies like 50 First Dates (2004) | Seeker: lol! | Seeker: yes I love that movie!,
17909/4/169338,399,17909,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.23)",False,0,Comedy:0.37; Romance:0.23; Action:0.10,Action:1.00,Recommender: Hi can I help you find a movie? | Seeker: sue | Seeker: *sure | Seeker: looking form something with a lot of action,
17909/4/120726,399,17909,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.23)",False,0,Comedy:0.37; Romance:0.23; Action:0.10,Action:1.00,Recommender: Hi can I help you find a movie? | Seeker: sue | Seeker: *sure | Seeker: looking form something with a lot of action,
17909/7/101691,399,17909,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.23)",False,0,Comedy:0.37; Romance:0.23; Action:0.10,Action:1.00,Seeker: looking form something with a lot of action | Recommender: Have you seen Abduction  (2011) or We Were Soldiers (2002) | Seeker: i have seen them both | Seeker: they are both great films,
17909/10/157850,399,17909,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.23)",False,0,Comedy:0.37; Romance:0.23; Action:0.10,Action:1.00,Seeker: they are both great films | Recommender: or possibly Bad Boys  (1995) | Seeker: I have not seen that yet | Seeker: anyt other suggestions?,
17909/10/95389,399,17909,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.23)",False,0,Comedy:0.37; Romance:0.23; Action:0.10,Action:1.00,Seeker: they are both great films | Recommender: or possibly Bad Boys  (1995) | Seeker: I have not seen that yet | Seeker: anyt other suggestions?,
17909/11/183622,399,17909,train,Uncertain,Ask_Clarification,weak_rule,0.5,"weak, ambiguous evidence (sim=0.23)",False,0,Comedy:0.37; Romance:0.23; Action:0.10,Action:1.00,Recommender: or possibly Bad Boys  (1995) | Seeker: I have not seen that yet | Seeker: anyt other suggestions? | Recommender: Sure. There is also In the Line of Fire (1993) or Air Force One  (1997),
17928/3/120948,803,17928,train,Conflict,Prioritize_STI,weak_rule,0.674,opposing genres (sim=0.10),False,0,Drama:0.24; Action:0.21; Adventure:0.11,Comedy:1.00,"Seeker: Hello! | Recommender: Hi, can I help you find some dope movies? | Seeker: Yes! I'm looking for a good classic comedy. I really like What About Bob%3F (1991) with Bill Murray.",
17928/5/161385,803,17928,train,Conflict,Prioritize_STI,weak_rule,0.674,opposing genres (sim=0.10),False,0,Drama:0.24; Action:0.21; Adventure:0.11,Comedy:1.00,"Recommender: Hi, can I help you find some dope movies? | Seeker: Yes! I'm looking for a good classic comedy. I really like What About Bob%3F (1991) with Bill Murray. | Recommender: If you like Funny and Bill Murray Groundhog Day  (1993)  is amazing | Seeker: I've seen that one. That is really good.",
17928/10/146481,803,17928,train,Conflict,Prioritize_STI,weak_rule,0.674,opposing genres (sim=0.10),False,0,Drama:0.24; Action:0.21; Adventure:0.11,Comedy:1.00,Seeker: I've heard of that one but haven't seen it. Who is in it? | Recommender: It's also got Bill Murray | Recommender: Michael o'keefe is in it too. | Seeker: Oh gosh. I've got to see it. I love him.,
17928/14/150451,803,17928,train,Conflict,Prioritize_STI,weak_rule,0.572,opposing genres (sim=0.22),False,0,Drama:0.24; Action:0.21; Adventure:0.11,Comedy:0.67; Action:0.17; Horror:0.17,Recommender: Yeah it's a classic. National Lampoon's Vacation (1983) is also great | Seeker: I also Zombieland (2009). The Bill Murray scene is my favorite! | Recommender: That's a really good movie as well. | Seeker: I like that one too.,
17929/3/153411,803,17929,train,Consistent,Fuse,weak_rule,0.859,aligned genres (sim=0.72),False,0,Comedy:0.36; Action:0.15; Drama:0.13,Comedy:0.50; Romance:0.50,"Recommender: Hey, can I recommend some movies? | Seeker: Hello! | Seeker: Yes! I'm looking for a good romantic comedy. I love The Proposal  (2009) with Sandra Bullock.",
17929/5/195012,803,17929,train,Consistent,Fuse,weak_rule,0.859,aligned genres (sim=0.72),False,0,Comedy:0.36; Action:0.15; Drama:0.13,Comedy:0.50; Romance:0.50,"Seeker: Hello! | Seeker: Yes! I'm looking for a good romantic comedy. I love The Proposal  (2009) with Sandra Bullock. | Recommender: 27 Dresses (2008) is a good romantic comedy, I always laugh watching it. | Seeker: That one is okay. I don't love Katherine Heigl. Any other suggestions?",
17929/7/144901,803,17929,train,Consistent,Fuse,weak_rule,0.859,aligned genres (sim=0.72),False,0,Comedy:0.36; Action:0.15; Drama:0.13,Comedy:0.50; Romance:0.50,"Recommender: 27 Dresses (2008) is a good romantic comedy, I always laugh watching it. | Seeker: That one is okay. I don't love Katherine Heigl. Any other suggestions? | Recommender: 10 Things I Hate About You (1999) Is also really good | Seeker: I think I've seen that one too if it has Heath Ledger in it. That one was pretty good.",
17929/9/192030,803,17929,train,Consistent,Fuse,weak_rule,0.859,aligned genres (sim=0.72),False,0,Comedy:0.36; Action:0.15; Drama:0.13,Comedy:0.50; Romance:0.50,Recommender: 10 Things I Hate About You (1999) Is also really good | Seeker: I think I've seen that one too if it has Heath Ledger in it. That one was pretty good. | Recommender: Made of Honor (2008) Was also a good funny romance movie | Seeker: I haven't seen that one. Who is in it?,
17933/3/111540,803,17933,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.37),False,0,Comedy:0.27; Western:0.21; Romance:0.17,Action:0.50; Drama:0.50,"Seeker: Hello! | Recommender: Hello, what kind of movies are you interested in? | Seeker: I like dramas and action movies.",
17933/5/205698,803,17933,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.37),False,0,Comedy:0.27; Western:0.21; Romance:0.17,Action:0.50; Drama:0.50,"Recommender: Hello, what kind of movies are you interested in? | Seeker: I like dramas and action movies. | Recommender: Have you seen Dunkirk  (2017)? I really enjoyed that one. | Seeker: I did. It was really good. Kind of stressful to watch, but I enjoyed it.",
17933/9/204974,803,17933,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.37),False,0,Comedy:0.27; Western:0.21; Romance:0.17,Action:0.50; Drama:0.50,Recommender: What about the new Tomb Raider (2018) movie? much less stressful. | Seeker: No! I didn't even realize they had remade it. Is it good? | Recommender: It's really good. Still in theaters too. | Seeker: I'll have to watch it.,
17933/12/78340,803,17933,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.31),False,0,Comedy:0.27; Western:0.21; Romance:0.17,Action:0.58; Drama:0.25; Adventure:0.08,"Seeker: I'll have to watch it. | Recommender: I also really enjoyed Black Panther (2018) as well. | Seeker: I need to see that one too. I just watched Doctor Strange  (2016). The newer Marvel movies are pretty good. | Seeker: I heard that Black Panther (2018) was a little darker, did you think so?",
17937/4/104183,755,17937,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.35),False,0,Comedy:0.50; Action:0.12; Horror:0.07,Action:0.56; Sci-Fi:0.31; Adventure:0.06,"Recommender: Good evening! | Seeker: Hello! | Seeker: I am interested in some good action movies. Anything really! | Seeker: Anything from Star Wars: Episode VIII – The Last Jedi (2017) to Deadpool  (2016) , as long as there's some good action bits!",
17937/11/167064,755,17937,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.31),False,0,Comedy:0.50; Action:0.12; Horror:0.07,Action:0.56; Sci-Fi:0.28; Adventure:0.06,"Recommender: It's so good. It takes place in old Japan and is about Tom Cruise getting captured by the Samurai. He learns their culture and ends up fighting with them. | Recommender: I really enjoyed this movie. | Seeker: Sounds great, loved Tom in the Mission: Impossible  (1996) series. | Recommender: Yes. Those were pretty good.",
17944/9/82894,838,17944,train,Complement,Fuse,weak_rule,0.688,STI adds new genre (sim=0.37),False,0,Adventure:0.16; Drama:0.12; Romance:0.12,Children:0.43; Animation:0.38; Comedy:0.10,"Recommender: What ones have you seen that you like? | Seeker: I recently saw Moana  (2016) and I really like Toy Story (1995) | Recommender: Oh cool! So animated ones in specific? | Seeker: I also like non animated ones as well, Like  Air Bud (1997)",
17944/10/84854,838,17944,train,Complement,Fuse,weak_rule,0.688,STI adds new genre (sim=0.37),False,0,Adventure:0.16; Drama:0.12; Romance:0.12,Children:0.43; Animation:0.38; Comedy:0.10,"Seeker: I recently saw Moana  (2016) and I really like Toy Story (1995) | Recommender: Oh cool! So animated ones in specific? | Seeker: I also like non animated ones as well, Like  Air Bud (1997) | Recommender: Oh gotcha, well if you haven't already seen it Frozen (2013) is already a modern classic, pretty great movie with excellent songs.",
17957/5/196399,752,17957,train,Consistent,Fuse,weak_rule,0.98,aligned genres (sim=0.96),False,0,Horror:0.63; Thriller:0.16; Mystery:0.05,Horror:1.00,Recommender: Hey what do you like? | Seeker: Well I like Horror movies. Can you help me find one? | Recommender: Sure! | Seeker: Thank you.,
17957/7/94056,752,17957,train,Consistent,Fuse,weak_rule,0.98,aligned genres (sim=0.96),False,0,Horror:0.63; Thriller:0.16; Mystery:0.05,Horror:1.00,Recommender: Sure! | Seeker: Thank you. | Recommender: Insidious  (2010)  I liked the first one myself. | Seeker: It can be past or present.,
17957/11/117261,752,17957,train,Consistent,Fuse,weak_rule,0.98,aligned genres (sim=0.96),False,0,Horror:0.63; Thriller:0.16; Mystery:0.05,Horror:1.00,Recommender: Then we have classics like Psycho  (1960) | Seeker: I was too scared. | Seeker: I loved that movie. | Seeker: All of his films.,
17957/13/185212,752,17957,train,Consistent,Fuse,weak_rule,0.98,aligned genres (sim=0.96),False,0,Horror:0.63; Thriller:0.16; Mystery:0.05,Horror:1.00,Seeker: I loved that movie. | Seeker: All of his films. | Recommender: Have you heard of Play Misty for Me (1971) the lady is a stalker. It's wth Clint Eastwoood. Great movie. | Recommender: Let's see,
17968/7/204974,825,17968,train,Consistent,Fuse,weak_rule,0.755,aligned genres (sim=0.51),False,0,Action:0.17; Thriller:0.17; Adventure:0.14,Action:1.00,Recommender: I like horror movies | Recommender: What about you? | Seeker: Have you watched Saw  (2004) or Ouija  (2014) ? | Seeker: I love action movies,
17968/9/170277,825,17968,train,Consistent,Fuse,weak_rule,0.755,aligned genres (sim=0.51),False,0,Action:0.17; Thriller:0.17; Adventure:0.14,Action:1.00,"Seeker: Have you watched Saw  (2004) or Ouija  (2014) ? | Seeker: I love action movies | Recommender: Yes, I have watched them. I'm sure you've heard all the rave reviews of Black Panther (2018). You should watch it, I think you'd like it! | Seeker: I have it was awesome!",
17978/4/204974,628,17978,train,Consistent,Fuse,weak_rule,0.821,aligned genres (sim=0.64),False,0,Thriller:0.25; Comedy:0.21; Drama:0.15,Sci-Fi:0.50; Thriller:0.50,Recommender: Hello | Seeker: hey do you like time traveling movies like Project Almanac (2015) | Seeker: ? | Recommender: No i havent seen it,
17978/9/101264,628,17978,train,Consistent,Fuse,weak_rule,0.887,aligned genres (sim=0.77),False,0,Thriller:0.25; Comedy:0.21; Drama:0.15,Thriller:0.50; Drama:0.25; Sci-Fi:0.25,"Seeker: its interesting to see how each movie depicts time traveling, this was a good one in my opinion | Seeker: no, i haven't seen it yet | Recommender: What kind of movies do you like ? | Seeker: did you see Gone Girl  (2014) ? it was intriguing and unexpected, especially at the end",
17984/2/77576,511,17984,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.28),False,0,Drama:0.49; Action:0.13; Thriller:0.07,Action:0.42; Adventure:0.42; Comedy:0.08,Recommender: Hi what kind of movie are you looking for? | Seeker: Hi! I'm looking for an action adventure type of movie. Like Indiana Jones and the Kingdom of the Crystal Skull (2008),
17984/4/180899,511,17984,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.28),False,0,Drama:0.49; Action:0.13; Thriller:0.07,Action:0.42; Adventure:0.42; Comedy:0.08,"Recommender: Hi what kind of movie are you looking for? | Seeker: Hi! I'm looking for an action adventure type of movie. Like Indiana Jones and the Kingdom of the Crystal Skull (2008) | Recommender: Cool have you watched The Librarians  (2001) . It is with Noah Wyle? | Seeker: No, I've never heard of that one. I don't get to the movies much.",
17984/4/140771,511,17984,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.28),False,0,Drama:0.49; Action:0.13; Thriller:0.07,Action:0.42; Adventure:0.42; Comedy:0.08,"Recommender: Hi what kind of movie are you looking for? | Seeker: Hi! I'm looking for an action adventure type of movie. Like Indiana Jones and the Kingdom of the Crystal Skull (2008) | Recommender: Cool have you watched The Librarians  (2001) . It is with Noah Wyle? | Seeker: No, I've never heard of that one. I don't get to the movies much.",
